uuid,subject,has_image,image,golden_answer,problem_statement,model_response,evaluation_reason,eval
8b6247a5-a9f0-4677-85d6-0fa43fc2112e,integral_calc,False,,"$\int \frac{ x^3 }{ \sqrt{4 \cdot x^2+4 \cdot x+5} } \, dx$ = $\left(\frac{1}{12}\cdot x^2-\frac{5}{48}\cdot x-\frac{5}{96}\right)\cdot\sqrt{4\cdot x^2+4\cdot x+5}+\frac{5}{16}\cdot\ln\left(x+\frac{1}{2}+\sqrt{1+\left(x+\frac{1}{2}\right)^2}\right)+C$","Compute the integral:
$$
\int \frac{ x^3 }{ \sqrt{4 \cdot x^2+4 \cdot x+5} } \, dx
$$",,,
8b7e6efd-90e3-4e26-b471-667e39dd9a32,sequences_series,False,,"1. $3\cdot x-\frac{(3\cdot x)^2}{2}+\frac{(3\cdot x)^3}{3}-\frac{(3\cdot x)^4}{4}+\frac{(3\cdot x)^5}{5}-\frac{(3\cdot x)^6}{6}+\frac{(3\cdot x)^7}{7}-\frac{(3\cdot x)^8}{8}+\frac{(3\cdot x)^9}{9}$
2. $\left|R_{10}(x)\right|<\frac{3^{10}}{10}$","Expand the function $f(x) = \ln(1 + 3 \cdot x)$ given on the interval $[0,1]$ in powers of $x$ using the Maclaurin formula. Estimate the error allowed with the retention of the first ten members.

Submit as your final answer:
1. the resulting expansion of the function (the first ten terms)
2. the estimate of the absolute value of the remainder term (in the form of an inequality for $\left|R_{10}(x)\right|$)",,,
8b909199-f22e-4b2b-90ae-f1b0e119b9d9,differential_calc,False,,"1. The domain (in interval notation): $\left[-1\cdot3^{2^{-1}},3^{2^{-1}}\right]$
2. Vertical asymptotes: None
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: $\left(-\sqrt{\frac{3}{2}},\sqrt{\frac{3}{2}}\right)$
6. Intervals where the function is decreasing: $\left(-3^{2^{-1}},-\sqrt{\frac{3}{2}}\right)$, $\left(\sqrt{\frac{3}{2}},3^{2^{-1}}\right)$
7. Intervals where the function is concave up: $\left(-3^{2^{-1}},0\right)$
8. Intervals where the function is concave down: $\left(0,3^{2^{-1}}\right)$
9. Points of inflection: $P(0,0)$","Sketch the curve:  
$y = 2 \cdot x \cdot \sqrt{3-x^2}$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
8bd83256-3c7f-4a4b-ad1f-87f947730691,algebra,False,,"Domain: $(-\infty,-2)\cup(4,\infty)$",What is the domain of the function $f(x) = \ln\left(\frac{ x+2 }{ x-4 }\right)$?,,,
8c977a56-0dd0-452c-9507-031e63011412,integral_calc,False,,"$\int \frac{ 1 }{ (x-3) \cdot \sqrt{10 \cdot x-24-x^2} } \, dx$ = $-\frac{2}{\sqrt{3}}\cdot\arctan\left(\frac{\sqrt{-x^2+10\cdot x-24}}{\sqrt{3}\cdot x-4\cdot\sqrt{3}}\right)+C$","Compute the integral:
$$
\int \frac{ 1 }{ (x-3) \cdot \sqrt{10 \cdot x-24-x^2} } \, dx
$$",,,
8cc80a73-8f2b-490b-8f2e-0cf11834ea21,algebra,False,,The final answer: $-2\cdot x$,"Using properties of radicals and the absolute value, simplify the expression $\sqrt{(x-y)^2} + \sqrt{(x+y)^2}$, where $x < y < 0$.",,,
8d2643dd-829b-4a4a-b78d-e0c6848f2841,sequences_series,False,,The sum of the series is $-10\cdot\ln\left(\frac{8}{9}\right)$,"Find the sum of the series $\sum_{n=1}^\infty \frac{ 10 }{ n \cdot 9^n }$. (Use the formula $\int_{9}^\infty \frac{ 10 }{ x^{n+1} } \, dx = \frac{ 10 }{ n \cdot 9^n }$)",,,
8dabdac9-77f4-4a39-92ec-c565b196b0be,sequences_series,False,,The Fourier series is: $\pi-2\cdot\sum_{n=1}^\infty\left(\frac{\sin\left(\frac{n\cdot x}{2}\right)}{n}\right)$,"Find the Fourier series of the function $\varphi(x) = \frac{ x }{ 2 }$ in the interval $(0, 4 \cdot \pi)$.",,,
8dcadc48-f57b-4ebc-b575-e1fceda25c89,differential_calc,False,,"1. The velocity function $v(t)$ = $\frac{1-t^2}{\left(1+t^2\right)^2}$ and acceleration function $a(t)$ = $\frac{2\cdot t\cdot\left(t^2-3\right)}{\left(1+t^2\right)^3}$
2. The time intervals when the object speeds up: $\left(1,\sqrt{3}\right)$ and slows down: $(0,1)$, $\left(\sqrt{3},\infty\right)$","The function $s(t) = \frac{ t }{ 1+t^2 }$ represents the position of a particle traveling along a horizontal line.

1. Find the velocity and acceleration functions.
2. Determine the time intervals when the object is slowing down or speeding up.",,,
8ed07eb3-4736-4693-9638-4781d9193407,differential_calc,False,,$y^{(5)}$ = $2\cdot e^{3\cdot x}\cdot\left(122\cdot\cos(2\cdot x)-597\cdot\sin(2\cdot x)\right)$,Compute the derivative $y^{(5)}$ of the function $y = 2 \cdot e^{3 \cdot x} \cdot \sin(2 \cdot x)$.,,,
8f05372e-7586-4a77-85f9-3ca1cd925a12,sequences_series,False,,The final answer: $5.06577778$,Compute $\sqrt[3]{130}$ with an estimate error of $0.0001$ using series expansion.,,,
8f13f29c-a3fe-4521-89ee-432b3b7d5ed5,integral_calc,False,,"$\int \frac{ 2 \cdot x-1 }{ \sqrt{8 \cdot x^2+4 \cdot x-10} } \, dx$ = $\frac{1}{32\cdot\sqrt{2}}\cdot\left(16\cdot\sqrt{4\cdot x^2+2\cdot x-5}-24\cdot\ln\left(\left|2+4\cdot\sqrt{4\cdot x^2+2\cdot x-5}+8\cdot x\right|\right)\right)+C$","Compute the integral:
$$
\int \frac{ 2 \cdot x-1 }{ \sqrt{8 \cdot x^2+4 \cdot x-10} } \, dx
$$",,,
8f3e187e-dcfc-479d-9104-540e57d7be99,multivariable_calculus,False,,Area = $\frac{8}{3}\cdot a\cdot b$,"Find the area of the region bounded by the parametric curves and the indicated values of the parameter:
$$
x = a \cdot \sin(2 \cdot t), \quad y = b \cdot \sin(t), \quad 0 \le t < 2 \cdot \pi
$$
(the ""hourglass"").",,,
8f690d9e-e47c-419a-a0c6-501cdbbca4e6,algebra,False,,"1. Formula for the moose population, $P$, since 1991: $P(x)=190\cdot x+4360$
2. The moose population in 2003 is expected to be: $6640$","In 1991, the moose population in a park was measured to be $4360$. By 1999, the population was measured again to be $5880$. Assume the population continues to change linearly.

1. Find a formula for the moose population, $P$, since 1991.
2. What does your model predict the moose population to be in 2003?",,,
8f82c5f0-1ecd-4d00-8c0e-b8c9e1a7ad90,sequences_series,False,,$f(x)$ = $x+\frac{2\cdot x^3}{6}+\frac{16\cdot x^5}{120}+\cdots$,Compute the first 3 nonzero terms (not necessarily a quadratic polynomial) of the Maclaurin series of $f(x) = \tan(x)$.,,,
8fcf4e59-7b1e-49f5-8488-d5954886c295,precalculus_review,False,,"The final answer: $x=1$, $x=2$, $x=-2$",What are the vertical asymptotes of the function $y = \frac{ x+11 }{ x^3-x^2-4 \cdot x+4 }$?,,,
90210875-aaa6-4978-a184-5a61920a39af,algebra,False,,$x^2 - 8 \cdot x + 12$ = $(x-4)^2-4$,Rewrite the quadratic expression $x^2 - 8 \cdot x + 12$ by completing the square.,,,
90671435-0bf7-4bc4-a6dd-f90685c72cc8,multivariable_calculus,False,,"1. $m$ = $15$
2. $M_{xy}$ = $\frac{45}{2}$, $M_{xz}$ = $17$, $M_{yz}$ = $8$
3. $x_{0}$ = $\frac{8}{15}$, $y_{0}$ = $\frac{17}{15}$, $z_{0}$ = $\frac{3}{2}$","Consider the solid $Q=\left\{(x,y,z)|0 \le x \le 1,0 \le y \le 2,0 \le z \le 3\right\}$ with the density function $\rho(x,y,z)=x+y+1$.

1. Find the mass of $Q$.
2. Find the moments $M_{xy}$, $M_{xz}$, and $M_{yz}$ about the xy-plane, xz-plane, and yz-plane, respectively.
3. Find the center of mass of $Q$.",,,
907057c7-a356-467e-832c-4b6de6fcc70f,sequences_series,False,,$\frac{ 1 }{ (x-1)^3 }$ = $\sum_{n=0}^\infty\left(-\frac{(n+2)\cdot(n+1)\cdot x^n}{2}\right)$,Find the Taylor series of the given function $f(x) = \frac{ 1 }{ (x-1)^3 }$ centered at the indicated point: $a=0$.,,,
90da470f-024e-4d4e-b939-1df2b667308e,integral_calc,False,,"1. Volume of a solid of revolution = $a^3\cdot\pi\cdot\sqrt{2}\cdot\sin(\varphi)$
2. Surface area = $4\cdot a^2\cdot\pi\cdot\sqrt{2}\cdot\sin(\varphi)$","A square with side $a$ rotates about a straight line passing through its vertex and forming an angle $\varphi$ with its diagonal $\frac{ \pi }{ 4 }<\varphi<\frac{ \pi }{ 2 }$. Find
1. the volume of the solid of revolution and
2. its surface area.",,,
90dcc4bb-7321-49a5-aa27-04df408d3f0a,precalculus_review,False,,"1. the inverse function is : $x^2+1$
2. the domain of the inverse function is: $[0,\infty)$
3. the range of the inverse function is: $[1,\infty)$",1. Find the inverse function of $f(x) = \sqrt{x-1}$. Format: plain expression $(e \cdot t \cdot c)$; not in the form $f(x)^{-1}=(e \cdot t \cdot c)$,,,
91415c33-05ca-4717-8eb8-4df884126666,multivariable_calculus,False,,"$\int_{0}^1 \int_{-\sqrt{1-x^2}}^{\sqrt{1-x^2}} \int_{-\sqrt{1-x^2-y^2}}^{\sqrt{1-x^2-y^2}} 1 \, dz \, dy \, dx$ = $\frac{2\cdot\pi}{3}$","Evaluate the integral:
$$
\int_{0}^1 \int_{-\sqrt{1-x^2}}^{\sqrt{1-x^2}} \int_{-\sqrt{1-x^2-y^2}}^{\sqrt{1-x^2-y^2}} 1 \, dz \, dy \, dx
$$",,,
916f0c76-f81f-43a8-a8e3-caa1bf8b1234,precalculus_review,False,,The final answer: $x=\pi\cdot n$,"Solve the equation:
$$
\tan\left(\frac{ \pi }{ 4 }+x\right)+\tan\left(\frac{ \pi }{ 4 }-x\right)=2
$$",,,
91934c6d-cc08-4260-8ad1-b4feddcc83c0,sequences_series,False,,"1. The smallest $n$ for an accuracy of $0.01$ is $n=10$
2. The smallest $n$ for an accuracy of $0.001$ is $n=31$","Suppose that we have the series: $1-\frac{ 1 }{ 2^2 }+\frac{ 1 }{ 3^2 }-\frac{ 1 }{ 4^2 }+\cdots$ . Find the smallest $n$ - number of members of the series such that the accuracy of the partial sum is equal to:

1. $0.01$
2. $0.001$",,,
9193b949-7ca7-4677-9f0c-348d0f834158,multivariable_calculus,False,,The maximum percentage error is: $0.1$,"Electrical power $P$ is given by $P = \frac{ V^2 }{ R }$, where $V$ is the voltage and $R$ is the resistance. Approximate the maximum percentage error in calculating power if $120$ V is applied to a $2000$-ohm resistor and the possible percent errors in measuring $V$ and $R$ are $3$% and $4$% respectively.",,,
91977d68-1456-4183-adfa-842c006b5f66,integral_calc,False,,$y=53.5267$ oz of soap,"A tank initially holds 100 gallons of soapy water, containing 5 oz of soap. At $t = 0$, more soap solution is poured in containing 10 oz of soap/gallon at a rate of 1 gal/min. Allowing for the even dispersal of the soap, the new solution leaves the tank at the same rate. Find the amount of soap in the water after 5 minutes.",,,
91c84b88-d4a5-463f-8f32-094eb4c841e8,multivariable_calculus,False,,Volume = $\frac{\pi}{4}$,$E$ is located inside the cylinder $x^2+y^2=1$ and between the circular paraboloids $z=1-x^2-y^2$ and $z=x^2+y^2$. Find the volume of $E$.,,,
91d22b7a-9491-435e-8a92-9e52cb7e9722,integral_calc,False,,"$3 \cdot \int \cos(3 \cdot x)^6 \, dx$ = $C+\frac{1}{4}\cdot\sin(6\cdot x)+\frac{3}{64}\cdot\sin(12\cdot x)+\frac{15}{16}\cdot x-\frac{1}{48}\cdot\left(\sin(6\cdot x)\right)^3$","Compute the integral:
$$
3 \cdot \int \cos(3 \cdot x)^6 \, dx
$$",,,
9242ceb3-9913-44c4-9a79-9c36913afcf5,integral_calc,False,,"$\int \left( -\frac{ 1 }{ x \cdot \sqrt{1-x^2} } \right) \, dx$ = $C+\ln\left(\frac{1+\sqrt{1-x^2}}{|x|}\right)$",Find the antiderivative of $-\frac{ 1 }{ x \cdot \sqrt{1-x^2} }$.,,,
925200bc-9dcf-43a2-a770-f9d440c8fde7,sequences_series,False,,"1. $\int_{-1}^x{\frac{ \arctan(x+1) }{ 2 } d x}$ = $\sum_{n=1}^\infty\left((-1)^{n+1}\cdot\frac{(x+1)^{2\cdot n}}{2\cdot2\cdot n\cdot(2\cdot n-1)}\right)$
2. The radius of convergence of the series is $R$ = $1$","Find the expansion in the series of the integral $\int_{-1}^x{\frac{ \arctan(x+1) }{ 2 } d x}$, using the expansion of the integrand in the series. Find the radius of convergence of the series.",,,
92592e99-1480-414d-adec-74ea8c5e5cf0,differential_calc,False,,The curvature is: $\frac{1}{40\cdot\left|\sin\left(\frac{t}{2}\right)\right|}$,"For the curve $x = 10 \left(t - \sin(t)\right)$, $y = 10 \left(1 - \cos(t)\right)$, determine the curvature. Use $a=10$.",,,
92b966b7-4e50-4d96-9376-c3c6dcb81e4c,algebra,False,,The final answer: $71$,"The equation $N(t) = \frac{ 500 }{ 1+49 \cdot e^{-0.7 \cdot t} }$ models the number of people in a town who have heard a rumor after $t$ days. To the nearest whole number, how many people will have heard the rumor after $3$ days?",,,
92d0c85f-a21e-4302-9801-d7e8c9790921,differential_calc,False,,The final answer: $\frac{40}{3}$,"Given positive numbers $a$, $b$, $c$, and $d$, find the minimum value of

$$
S = \frac{ a }{ b+c+d }+\frac{ b }{ a+c+d }+\frac{ c }{ a+b+d }+\frac{ d }{ a+b+c }+\frac{ b+c+d }{ a }+\frac{ a+c+d }{ b }+\frac{ a+b+d }{ c }+\frac{ a+b+c }{ d }
$$",,,
92e573f9-cc18-40bc-b29d-0ba759d3e439,multivariable_calculus,False,,Maximum possible error: $0.02514793$,"The electrical resistance $R$ produced by wiring resistors $R_{1}$ and $R_{2}$ in parallel can be calculated from the formula $\frac{ 1 }{ R }=\frac{ 1 }{ R_{1} }+\frac{ 1 }{ R_{2} }$. If $R_{1}$ and $R_{2}$ are measured to be $7$ ohm and $6$ ohm respectively, and if these measurements are accurate to within $0.05$ ohm, estimate the maximum possible error in computing $R$.",,,
933b8421-ac5a-42d2-b82e-e63ad0558b26,differential_calc,False,,"1. The domain (in interval notation) $(-1\cdot\infty,\infty)$
2. Vertical asymptotes None
3. Horizontal asymptotes None
4. Slant asymptotes None
5. Intervals where the function is increasing $\left(-\frac{3}{2},0\right)$, $\left(\frac{3}{2},\infty\right)$
6. Intervals where the function is decreasing $\left(-\infty,-\frac{3}{2}\right)$, $\left(0,\frac{3}{2}\right)$
7. Intervals where the function is concave up $\left(-\infty,-\frac{\sqrt{3}}{2}\right)$, $\left(\frac{\sqrt{3}}{2},\infty\right)$
8. Intervals where the function is concave down $\left(-\frac{\sqrt{3}}{2},\frac{\sqrt{3}}{2}\right)$
9. Points of inflection $P\left(-\frac{\sqrt{3}}{2},-\frac{37}{8}\right)$, $P\left(\frac{\sqrt{3}}{2},-\frac{37}{8}\right)$","Make full curve sketching of $f(x) = 2 \cdot x^4 - 9 \cdot x^2 + 1$. Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
934fefb4-70ba-4517-ab07-99579571e7ef,sequences_series,False,,The final answer: $5.0658$,Compute $\sqrt[3]{130}$ with accuracy $0.0001$.,,,
937205ca-c4c2-443a-ab47-6328853a6f8d,precalculus_review,False,,"$\theta_{1}$= $0$
$\theta_{2}$= $\frac{2\cdot\pi}{3}$",Solve the equation $2 \cdot \left(\cos\left(\theta\right)\right)^2-\cos\left(\theta\right)=1$ for $0 \le \theta < \pi$.,,,
93b1e997-c9d2-4bab-b323-c40da9c713e0,sequences_series,False,,"1. Interval of convergence: $(-1,1]$
2. Sum of the series: $S(x)=\begin{cases}2+\frac{1}{2}\cdot x,&-1<x<1\\2,&x=1\end{cases}$","Find the interval of convergence and the sum of the series:
$$
2 + \frac{ 1 }{ 2 } \cdot x \cdot (1-x) + \frac{ 1 }{ 2 } \cdot x^2 \cdot (1-x) + \cdots + \frac{ 1 }{ 2 } \cdot x^{n-1} \cdot (1-x) + \cdots
$$",,,
94b890f5-893e-44cf-840c-4b1908cfce47,algebra,False,,$f(x)$ = $\frac{1}{8}\cdot2^x$,"Find the formula for an exponential function that passes through the two points: $P(3,1)$ and $P(5,4)$.",,,
955b81aa-a7d4-4f0b-9a5f-7b40054eb1f2,integral_calc,False,,"$\int \frac{ x }{ \left(x^2-4 \cdot x+8\right)^2 } \, dx$ = $C+\frac{x-2}{2\cdot\left(8+2\cdot(x-2)^2\right)}+\frac{1}{8}\cdot\arctan\left(\frac{1}{2}\cdot(x-2)\right)-\frac{1}{2\cdot\left(x^2-4\cdot x+8\right)}$","Compute the integral:
$$
\int \frac{ x }{ \left(x^2-4 \cdot x+8\right)^2 } \, dx
$$",,,
96b205c7-f295-4c1b-8f92-36115708da77,algebra,False,,"The final answer: the length is $2\cdot x+3$, the width is $2\cdot x+3$",A statue is to be placed in the center of a park. The area of the base of the statue is $4 \cdot x^2 + 12 \cdot x + 9$ square meters. Factor the area to find the lengths of the sides of the statue.,,,
96fe4430-f908-4203-a29d-19913fae86b4,algebra,False,,"1. $6$ per hour

2. $4$ per person

3. $6$ per hour

4. $500$ per hour

5. $9$ per minute","Find the unit rate for the following:

1. $72.00 in 12 hours

2. 8 slices per 2 people

3. 60 votes per 10 hours

4. 1500 km in 3 hours

5. 45 bags in 5 minutes",,,
9713a882-0b56-418e-870b-ffca88ceedd6,integral_calc,False,,"$\int \frac{ 6 }{ \cos(-4 \cdot x)^7 \cdot \sin(4 \cdot x) } \, dx$ = $C+\frac{3}{2}\cdot\left(\frac{3}{2\cdot\left(\cot(4\cdot x)\right)^2}+\frac{3}{4\cdot\left(\cot(4\cdot x)\right)^4}+\frac{1}{6\cdot\left(\cot(4\cdot x)\right)^6}-\ln\left(\left|\cot(4\cdot x)\right|\right)\right)$","Solve the integral:
$$
\int \frac{ 6 }{ \cos(-4 \cdot x)^7 \cdot \sin(4 \cdot x) } \, dx
$$",,,
97c73ad3-fdb7-4d73-a89e-0468268aef85,precalculus_review,False,,The final answer: $f(x)=\sqrt{1+x^2}$,"Given $f\left(\frac{ y }{ x }\right) = \frac{ \sqrt{x^2+y^2} }{ x }$ and $x > 0$, find $f(x)$.",,,
97ee1080-fd0c-4589-8e0f-94ebe5f3ca51,differential_calc,False,,"1. horizontal asymptotes: None
2. vertical asymptotes: None
3. slant asymptotes: $y=\frac{\pi}{2}\cdot x-1$, $y=-\frac{\pi}{2}\cdot x-1$","Given the curve $y = x \cdot \arctan(x)$, find all 

1. horizontal asymptotes,
2. vertical asymptotes,
3. slant asymptotes.",,,
98259afb-1940-461c-8e82-6071fe19fdcd,precalculus_review,False,,The final answer: $x=\frac{\pi}{2}+n\cdot\pi$,Solve $\left(\sin(4 \cdot x)\right)^2 + \left(\cos(x)\right)^2 = 2 \cdot \sin(4 \cdot x) \cdot \left(\cos(x)\right)^4$.,,,
9866e840-a797-4beb-8a66-acbe130d9043,algebra,False,,The final answer: $\frac{7}{2}$,"A stone is dropped from a $196$-foot platform. Use the formula $h=-16 \cdot t^2 + v_{0} \cdot t + 196$ to determine how many seconds it will take for the stone to hit the ground.

Hint: Since the stone is dropped, $v_{0}=0$.",,,
99657d73-b5d7-4d73-afcd-49ddbb6fc64e,sequences_series,False,,"1. $\ln\left(1+\frac{ x }{ 2 }\right)$ = $\frac{x}{2}-\frac{x^2}{2^2\cdot2}+\frac{x^3}{2^3\cdot3}-\frac{x^4}{2^4\cdot4}+\frac{x^5}{2^5\cdot5}-\frac{x^6}{2^6\cdot6}+\frac{x^7}{2^7\cdot7}-\frac{x^8}{2^8\cdot8}+\frac{x^9}{2^9\cdot9}$
2. Accuracy is not more than $\frac{1}{10\cdot2^{10}}$","Using the Taylor formula, decompose the function $f(x) = \ln\left(1+\frac{ x }{ 2 }\right)$ in powers of the variable $x$ on the segment $[0,1]$. Use the first nine terms.

Then estimate the accuracy obtained by dropping an additional term after the first nine terms.",,,
99a2304d-5d8e-4245-90da-a80651ca15d8,differential_calc,False,,$\lim_{x \to 0^{+}} \left( \left( \frac{ \tan(2 \cdot x) }{ 2 \cdot x } \right)^{\frac{ 1 }{ 3 \cdot x^2 }} \right)$ = $e^{\frac{4}{9}}$,Evaluate $\lim_{x \to 0^{+}} \left( \left( \frac{ \tan(2 \cdot x) }{ 2 \cdot x } \right)^{\frac{ 1 }{ 3 \cdot x^2 }} \right)$ using L'Hopital's Rule.,,,
9a3d7fe3-6b09-420a-85a4-d0632f7d989c,algebra,False,,Quotient: $4\cdot x^2+8\cdot x+16$ Remainder: $-1$,"Use synthetic division to find the quotient and remainder. Ensure the equation is in the form required by synthetic division:

$$
\frac{ 4 \cdot x^3-33 }{ x-2 }
$$

Hint: Divide the dividend and divisor by the coefficient of the linear term in the divisor. Solve on a paper, if it is more convenient for you.",,,
9a4bb7a4-1625-43ab-a149-4c70aa79b19f,sequences_series,False,,The final answer: $1-\frac{2}{2!}\cdot\left(x-\frac{\pi}{2}\right)^2+\frac{2^3}{4!}\cdot\left(x-\frac{\pi}{2}\right)^4+\cdots$,"Determine the Taylor series for $y = \left(\sin(x)\right)^2$, centered at $x_{0} = \frac{ \pi }{ 2 }$. Write out the sum of the first three non-zero terms, followed by dots.",,,
9a52c80d-be49-4c0b-b9d9-b4d7c1d76989,differential_calc,False,,"1. The domain (in interval notation): $(0,2]$
2. Vertical asymptotes: $x=0$
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: None
6. Intervals where the function is decreasing: $(0,2]$
7. Intervals where the function is concave up: $\left(0,\sqrt[3]{2}\right)$
8. Intervals where the function is concave down: $\left(\sqrt[3]{2},2\right)$
9. Points of inflection: $P\left(\sqrt[3]{2},2.1822\right)$","Sketch the curve:  

$y = \sqrt{\frac{ 8-x^3 }{ x }}$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
9a747069-b533-4028-beaa-ede804697d36,differential_calc,False,,$f'\left(\frac{ \pi }{ 4 }\right)$ = $-0.2848$,Find the derivative of the function: $f\left(\alpha\right) = \ln\left(\sqrt{\frac{ 3-\sin\left(\alpha\right) }{ 4+2 \cdot \sin\left(\alpha\right) }}\right)$ at $\alpha = \frac{ \pi }{ 4 }$.,,,
